,piece,current_position,next_position,skip,reward
124,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
125,"(255, 255, 255)","(3, 2)","(2, 1)",-,0
126,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
127,"(255, 255, 255)","(2, 1)","(1, 2)",-,0
128,"(255, 255, 255)","(1, 6)","(2, 5)",-,0
129,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
130,"(255, 255, 255)","(2, 5)","(3, 6)",-,0
131,"(255, 255, 255)","(3, 6)","(2, 7)",-,0
132,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
133,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
134,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
135,"(255, 255, 255)","(2, 7)","(4, 5)","[(255, 0, 0)]",40
136,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
137,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
138,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
139,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
140,"(255, 255, 255)","(4, 5)","(3, 4)",-,0
141,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
142,"(255, 255, 255)","(3, 4)","(2, 5)",-,0
143,"(255, 255, 255)","(2, 5)","(3, 4)",-,0
144,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
145,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
146,"(255, 255, 255)","(1, 0)","(0, 1)",-,4
147,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
148,"(255, 255, 255)","(3, 4)","(2, 5)",-,0
149,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
150,"(255, 255, 255)","(2, 5)","(3, 4)",-,0
151,"(255, 255, 255)","(3, 4)","(2, 5)",-,0
152,"(255, 255, 255)","(2, 5)","(1, 6)",-,0
153,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
154,"(255, 255, 255)","(0, 1)","(1, 2)",-,0
155,"(255, 255, 255)","(6, 5)","(5, 6)",-,0
156,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
157,"(255, 255, 255)","(1, 2)","(2, 1)",-,0
158,"(255, 255, 255)","(6, 7)","(5, 6)",-,0
159,"(255, 255, 255)","(2, 1)","(1, 2)",-,0
160,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
161,"(255, 255, 255)","(1, 2)","(0, 1)",-,4
162,"(255, 255, 255)","(0, 1)","(1, 2)",-,0
163,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
164,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
165,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
166,"(255, 255, 255)","(1, 2)","(0, 1)",-,4
167,"(255, 255, 255)","(0, 1)","(1, 0)",-,0
168,"(255, 255, 255)","(5, 6)","(6, 7)",-,0
169,"(255, 255, 255)","(1, 0)","(0, 1)",-,4
170,"(255, 255, 255)","(0, 1)","(1, 0)",-,0
171,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
172,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
173,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
174,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
175,"(255, 255, 255)","(5, 4)","(4, 3)",-,0
176,"(255, 255, 255)","(4, 3)","(5, 2)",-,0
177,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
178,"(255, 255, 255)","(5, 4)","(4, 3)",-,0
179,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
180,"(255, 255, 255)","(4, 3)","(3, 2)",-,0
181,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
182,"(255, 255, 255)","(1, 0)","(0, 1)",-,4
183,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
184,"(255, 255, 255)","(0, 1)","(1, 2)",-,0
185,"(255, 255, 255)","(1, 6)","(2, 5)",-,0
186,"(255, 255, 255)","(2, 5)","(3, 6)",-,0
187,"(255, 255, 255)","(3, 6)","(2, 5)",-,0
188,"(255, 255, 255)","(2, 5)","(3, 6)",-,0
189,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
190,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
191,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
192,"(255, 255, 255)","(3, 6)","(2, 7)",-,0
193,"(255, 255, 255)","(2, 7)","(3, 6)",-,0
194,"(255, 255, 255)","(3, 6)","(2, 5)",-,0
195,"(255, 255, 255)","(2, 5)","(1, 6)",-,0
196,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
197,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
198,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
199,"(255, 255, 255)","(5, 4)","(4, 3)",-,0
200,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
201,"(255, 255, 255)","(4, 3)","(3, 2)",-,0
202,"(255, 255, 255)","(3, 2)","(2, 1)",-,0
203,"(255, 255, 255)","(2, 1)","(1, 0)",-,0
204,"(255, 255, 255)","(1, 0)","(0, 1)",-,4
205,"(255, 255, 255)","(0, 1)","(1, 0)",-,0
206,"(255, 255, 255)","(1, 0)","(2, 1)",-,0
207,"(255, 255, 255)","(2, 1)","(3, 2)",-,0
208,"(255, 255, 255)","(3, 2)","(4, 1)",-,0
209,"(255, 255, 255)","(4, 1)","(5, 2)",-,0
210,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
211,"(255, 255, 255)","(4, 3)","(5, 2)",-,0
212,"(255, 255, 255)","(5, 2)","(6, 3)",-,0
213,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
214,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
215,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
216,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
217,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
218,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
219,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
220,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
221,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
222,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
223,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
224,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
225,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
226,"(255, 255, 255)","(5, 2)","(6, 3)",-,0
227,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
228,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
229,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
230,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
231,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
232,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
233,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
234,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
235,"(255, 255, 255)","(6, 1)","(5, 0)",-,0
236,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
237,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
238,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
239,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
240,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
241,"(255, 255, 255)","(6, 1)","(5, 0)",-,0
242,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
243,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
244,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
245,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
246,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
247,"(255, 255, 255)","(6, 1)","(5, 0)",-,0
248,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
249,"(255, 255, 255)","(6, 1)","(5, 0)",-,0
250,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
251,"(255, 255, 255)","(6, 1)","(5, 0)",-,0
252,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
253,"(255, 255, 255)","(6, 1)","(5, 0)",-,0
254,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
255,"(255, 255, 255)","(6, 1)","(5, 0)",-,0
256,"(255, 255, 255)","(5, 0)","(4, 1)",-,0
257,"(255, 255, 255)","(4, 1)","(3, 2)",-,0
258,"(255, 255, 255)","(3, 2)","(2, 3)",-,0
259,"(255, 255, 255)","(2, 3)","(3, 4)",-,0
260,"(255, 255, 255)","(3, 4)","(2, 3)",-,0
261,"(255, 255, 255)","(2, 3)","(3, 2)",-,0
262,"(255, 255, 255)","(3, 2)","(4, 3)",-,0
263,"(255, 255, 255)","(4, 3)","(3, 4)",-,0
264,"(255, 255, 255)","(3, 4)","(4, 5)",-,0
265,"(255, 255, 255)","(4, 5)","(3, 6)",-,0
266,"(255, 255, 255)","(3, 6)","(4, 7)",-,0
267,"(255, 255, 255)","(4, 7)","(3, 6)",-,0
268,"(255, 255, 255)","(3, 6)","(4, 7)",-,0
269,"(255, 255, 255)","(4, 7)","(3, 6)",-,0
270,"(255, 255, 255)","(3, 6)","(4, 7)",-,0
271,"(255, 255, 255)","(4, 7)","(3, 6)",-,0
272,"(255, 255, 255)","(3, 6)","(2, 5)",-,0
273,"(255, 255, 255)","(2, 5)","(1, 4)",-,0
274,"(255, 255, 255)","(1, 4)","(2, 3)",-,0
275,"(255, 255, 255)","(2, 3)","(1, 2)",-,0
276,"(255, 255, 255)","(1, 2)","(0, 1)",-,4
277,"(255, 255, 255)","(0, 1)","(1, 2)",-,0
278,"(255, 255, 255)","(1, 2)","(2, 1)",-,0
279,"(255, 255, 255)","(2, 1)","(1, 0)",-,0
280,"(255, 255, 255)","(1, 0)","(0, 1)",-,4
281,"(255, 255, 255)","(0, 1)","(1, 2)",-,0
282,"(255, 255, 255)","(1, 2)","(0, 3)",-,4
283,"(255, 255, 255)","(0, 3)","(1, 4)",-,0
284,"(255, 255, 255)","(1, 4)","(2, 5)",-,0
285,"(255, 255, 255)","(2, 5)","(3, 6)",-,0
286,"(255, 255, 255)","(3, 6)","(4, 5)",-,0
287,"(255, 255, 255)","(4, 5)","(5, 4)",-,0
288,"(255, 255, 255)","(5, 4)","(4, 5)",-,0
289,"(255, 255, 255)","(4, 5)","(5, 6)",-,0
290,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
291,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
292,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
293,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
294,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
295,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
296,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
297,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
298,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
299,"(255, 255, 255)","(6, 5)","(5, 6)",-,0
300,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
301,"(255, 255, 255)","(6, 5)","(5, 6)",-,0
302,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
303,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
304,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
305,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
306,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
307,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
308,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
309,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
310,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
311,"(255, 255, 255)","(4, 3)","(5, 4)",-,0
312,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
313,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
314,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
315,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
316,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
317,"(255, 255, 255)","(6, 7)","(5, 6)",-,0
318,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
319,"(255, 255, 255)","(4, 7)","(3, 6)",-,0
320,"(255, 255, 255)","(3, 6)","(4, 5)",-,0
321,"(255, 255, 255)","(4, 5)","(5, 6)",-,0
322,"(255, 255, 255)","(5, 6)","(4, 5)",-,0
323,"(255, 255, 255)","(4, 5)","(3, 4)",-,0
324,"(255, 255, 255)","(3, 4)","(4, 5)",-,0
325,"(255, 255, 255)","(4, 5)","(5, 6)",-,0
326,"(255, 255, 255)","(5, 6)","(6, 7)",-,0
327,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
328,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
329,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
330,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
331,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
332,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
333,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
334,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
335,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
336,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
337,"(255, 255, 255)","(6, 5)","(5, 6)",-,0
338,"(255, 255, 255)","(5, 6)","(6, 7)",-,0
339,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
340,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
341,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
342,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
343,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
344,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
345,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
346,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
347,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
348,"(255, 255, 255)","(5, 4)","(4, 5)",-,0
349,"(255, 255, 255)","(4, 5)","(3, 4)",-,0
350,"(255, 255, 255)","(3, 4)","(4, 5)",-,0
351,"(255, 255, 255)","(4, 5)","(3, 6)",-,0
352,"(255, 255, 255)","(3, 6)","(4, 7)",-,0
353,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
354,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
355,"(255, 255, 255)","(4, 7)","(3, 6)",-,0
356,"(255, 255, 255)","(3, 6)","(2, 5)",-,0
357,"(255, 255, 255)","(2, 5)","(1, 4)",-,0
358,"(255, 255, 255)","(1, 4)","(0, 5)",-,4
359,"(255, 255, 255)","(0, 5)","(1, 6)",-,0
360,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
361,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
362,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
363,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
364,"(255, 255, 255)","(1, 6)","(2, 5)",-,0
365,"(255, 255, 255)","(2, 5)","(1, 4)",-,0
366,"(255, 255, 255)","(1, 4)","(0, 5)",-,4
367,"(255, 255, 255)","(0, 5)","(1, 6)",-,0
368,"(255, 255, 255)","(1, 6)","(0, 5)",-,4
369,"(255, 255, 255)","(0, 5)","(1, 4)",-,0
370,"(255, 255, 255)","(1, 4)","(2, 3)",-,0
371,"(255, 255, 255)","(2, 3)","(3, 2)",-,0
372,"(255, 255, 255)","(3, 2)","(4, 1)",-,0
373,"(255, 255, 255)","(4, 1)","(5, 0)",-,0
374,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
375,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
376,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
377,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
378,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
379,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
380,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
381,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
382,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
383,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
384,"(255, 255, 255)","(5, 2)","(6, 3)",-,0
385,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
386,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
387,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
388,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
389,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
390,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
391,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
392,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
393,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
394,"(255, 255, 255)","(5, 2)","(4, 1)",-,0
395,"(255, 255, 255)","(4, 1)","(3, 0)",-,0
396,"(255, 255, 255)","(3, 0)","(2, 1)",-,0
397,"(255, 255, 255)","(2, 1)","(1, 2)",-,0
398,"(255, 255, 255)","(1, 2)","(2, 1)",-,0
399,"(255, 255, 255)","(2, 1)","(3, 2)",-,0
400,"(255, 255, 255)","(3, 2)","(4, 1)",-,0
401,"(255, 255, 255)","(4, 1)","(5, 0)",-,0
402,"(255, 255, 255)","(5, 0)","(4, 1)",-,0
403,"(255, 255, 255)","(4, 1)","(3, 0)",-,0
404,"(255, 255, 255)","(3, 0)","(4, 1)",-,0
405,"(255, 255, 255)","(4, 1)","(3, 2)",-,0
406,"(255, 255, 255)","(3, 2)","(2, 3)",-,0
407,"(255, 255, 255)","(2, 3)","(1, 4)",-,0
408,"(255, 255, 255)","(1, 4)","(2, 3)",-,0
409,"(255, 255, 255)","(2, 3)","(3, 2)",-,0
410,"(255, 255, 255)","(3, 2)","(4, 1)",-,0
411,"(255, 255, 255)","(4, 1)","(5, 2)",-,0
412,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
413,"(255, 255, 255)","(6, 1)","(5, 0)",-,0
414,"(255, 255, 255)","(5, 0)","(4, 1)",-,0
415,"(255, 255, 255)","(4, 1)","(3, 2)",-,0
416,"(255, 255, 255)","(3, 2)","(4, 1)",-,0
417,"(255, 255, 255)","(4, 1)","(3, 2)",-,0
418,"(255, 255, 255)","(3, 2)","(4, 1)",-,0
419,"(255, 255, 255)","(4, 1)","(5, 2)",-,0
420,"(255, 255, 255)","(5, 2)","(6, 3)",-,0
421,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
422,"(255, 255, 255)","(5, 4)","(4, 5)",-,0
423,"(255, 255, 255)","(4, 5)","(3, 6)",-,0
424,"(255, 255, 255)","(3, 6)","(4, 5)",-,0
425,"(255, 255, 255)","(4, 5)","(5, 6)",-,0
426,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
427,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
428,"(255, 255, 255)","(5, 6)","(4, 5)",-,0
429,"(255, 255, 255)","(4, 5)","(5, 4)",-,0
430,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
431,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
432,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
433,"(255, 255, 255)","(6, 5)","(5, 6)",-,0
434,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
435,"(255, 255, 255)","(6, 5)","(5, 6)",-,0
436,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
437,"(255, 255, 255)","(4, 7)","(3, 6)",-,0
438,"(255, 255, 255)","(3, 6)","(2, 5)",-,0
439,"(255, 255, 255)","(2, 5)","(3, 6)",-,0
440,"(255, 255, 255)","(3, 6)","(2, 7)",-,0
441,"(255, 255, 255)","(2, 7)","(3, 6)",-,0
442,"(255, 255, 255)","(3, 6)","(2, 7)",-,0
443,"(255, 255, 255)","(2, 7)","(3, 6)",-,0
444,"(255, 255, 255)","(3, 6)","(2, 5)",-,0
445,"(255, 255, 255)","(2, 5)","(1, 6)",-,0
