,piece,current_position,next_position,skip,reward
443,"(255, 0, 0)","(0, 7)","(1, 6)",-,0
444,"(255, 0, 0)","(1, 6)","(2, 7)",-,0
445,"(255, 0, 0)","(2, 7)","(3, 6)",-,0
446,"(255, 0, 0)","(3, 6)","(2, 7)",-,0
447,"(255, 0, 0)","(2, 7)","(3, 6)",-,0
448,"(255, 0, 0)","(3, 6)","(2, 5)",-,0
449,"(255, 0, 0)","(2, 5)","(1, 4)",-,0
450,"(255, 0, 0)","(1, 4)","(0, 3)",-,4
451,"(255, 0, 0)","(0, 3)","(1, 2)",-,0
452,"(255, 0, 0)","(1, 2)","(2, 1)",-,0
453,"(255, 0, 0)","(2, 1)","(1, 0)",-,0
454,"(255, 0, 0)","(1, 0)","(0, 1)",-,4
455,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
456,"(255, 0, 0)","(1, 2)","(2, 3)",-,0
457,"(255, 0, 0)","(2, 3)","(1, 2)",-,0
458,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
459,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
460,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
461,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
462,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
463,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
464,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
465,"(255, 0, 0)","(2, 1)","(3, 0)",-,0
466,"(255, 0, 0)","(3, 0)","(4, 1)",-,0
467,"(255, 0, 0)","(4, 1)","(5, 2)",-,0
468,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
469,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
470,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
471,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
472,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
473,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
474,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
475,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
476,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
477,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
478,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
479,"(255, 0, 0)","(6, 1)","(5, 2)",-,0
480,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
481,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
482,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
483,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
484,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
485,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
486,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
487,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
488,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
489,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
490,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
491,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
492,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
493,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
494,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
495,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
496,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
497,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
498,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
499,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
500,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
