,piece,current_position,next_position,skip,reward
439,"(255, 255, 255)","(6, 1)","(5, 0)",-,0
440,"(255, 255, 255)","(3, 4)","(4, 3)",-,0
441,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
442,"(255, 255, 255)","(4, 3)","(5, 4)",-,0
443,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
444,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
445,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
446,"(255, 255, 255)","(5, 2)","(6, 3)",-,0
447,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
448,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
449,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
450,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
451,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
452,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
453,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
454,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
455,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
456,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
457,"(255, 255, 255)","(6, 3)","(4, 1)","[(255, 0, 0)]",40
458,"(255, 255, 255)","(4, 1)","(5, 2)",-,0
459,"(255, 255, 255)","(5, 2)","(6, 3)",-,0
460,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
461,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
462,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
463,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
464,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
465,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
466,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
467,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
468,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
469,"(255, 255, 255)","(6, 7)","(5, 6)",-,0
470,"(255, 255, 255)","(5, 6)","(6, 7)",-,0
471,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
472,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
473,"(255, 255, 255)","(4, 3)","(3, 4)",-,0
474,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
475,"(255, 255, 255)","(3, 4)","(1, 6)","[(255, 0, 0)]",40
476,"(255, 255, 255)","(1, 6)","(2, 5)",-,0
477,"(255, 255, 255)","(2, 5)","(1, 4)",-,0
478,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
479,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
480,"(255, 255, 255)","(1, 4)","(2, 5)",-,0
481,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
482,"(255, 255, 255)","(2, 5)","(3, 4)",-,0
483,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
484,"(255, 255, 255)","(3, 4)","(2, 5)",-,0
485,"(255, 255, 255)","(2, 5)","(1, 6)",-,0
486,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
487,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
488,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
489,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
490,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
491,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
492,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
493,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
494,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
495,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
496,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
497,"(255, 255, 255)","(6, 5)","(5, 6)",-,0
498,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
499,"(255, 255, 255)","(1, 6)","(0, 5)",-,4
500,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
501,"(255, 255, 255)","(5, 6)","(6, 7)",-,0
502,"(255, 255, 255)","(0, 5)","(1, 4)",-,0
503,"(255, 255, 255)","(6, 7)","(5, 6)",-,0
504,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
505,"(255, 255, 255)","(1, 4)","(2, 5)",-,0
506,"(255, 255, 255)","(2, 5)","(3, 4)",-,0
507,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
508,"(255, 255, 255)","(5, 6)","(4, 5)",-,0
509,"(255, 255, 255)","(7, 2)","(5, 4)","[(255, 0, 0)]",40
510,"(255, 255, 255)","(4, 5)","(5, 6)",-,0
511,"(255, 255, 255)","(3, 4)","(1, 2)","[(255, 0, 0)]",40
512,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
513,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
514,"(255, 255, 255)","(1, 2)","(0, 1)",-,4
515,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
516,"(255, 255, 255)","(6, 5)","(5, 6)",-,0
517,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
518,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
519,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
520,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
521,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
522,"(255, 255, 255)","(0, 1)","(1, 0)",-,0
523,"(255, 255, 255)","(5, 6)","(4, 5)",-,0
524,"(255, 255, 255)","(4, 5)","(5, 6)",-,0
525,"(255, 255, 255)","(5, 6)","(4, 5)",-,0
526,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
527,"(255, 255, 255)","(4, 5)","(5, 6)",-,0
528,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
529,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
530,"(255, 255, 255)","(5, 6)","(6, 7)",-,0
531,"(255, 255, 255)","(1, 0)","(2, 1)",-,0
532,"(255, 255, 255)","(2, 1)","(1, 2)",-,0
533,"(255, 255, 255)","(1, 2)","(2, 1)",-,0
534,"(255, 255, 255)","(2, 1)","(1, 2)",-,0
535,"(255, 255, 255)","(1, 2)","(0, 3)",-,4
536,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
537,"(255, 255, 255)","(0, 3)","(1, 4)",-,0
538,"(255, 255, 255)","(1, 4)","(2, 3)",-,0
539,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
540,"(255, 255, 255)","(5, 4)","(4, 3)",-,0
541,"(255, 255, 255)","(2, 3)","(1, 4)",-,0
542,"(255, 255, 255)","(1, 4)","(0, 5)",-,4
543,"(255, 255, 255)","(4, 3)","(3, 2)",-,0
544,"(255, 255, 255)","(3, 2)","(4, 1)",-,0
545,"(255, 255, 255)","(6, 7)","(5, 6)",-,0
546,"(255, 255, 255)","(5, 6)","(6, 7)",-,0
547,"(255, 255, 255)","(0, 5)","(1, 6)",-,0
548,"(255, 255, 255)","(1, 6)","(2, 5)",-,0
549,"(255, 255, 255)","(2, 5)","(1, 6)",-,0
550,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
551,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
552,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
553,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
554,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
555,"(255, 255, 255)","(1, 6)","(2, 7)",-,0
556,"(255, 255, 255)","(2, 7)","(3, 6)",-,0
557,"(255, 255, 255)","(3, 6)","(4, 7)",-,0
558,"(255, 255, 255)","(5, 4)","(7, 2)","[(255, 0, 0)]",44
559,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
560,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
561,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
562,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
563,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
564,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
565,"(255, 255, 255)","(5, 6)","(4, 5)",-,0
566,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
567,"(255, 255, 255)","(4, 5)","(3, 6)",-,0
568,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
569,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
570,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
571,"(255, 255, 255)","(3, 6)","(2, 7)",-,0
572,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
573,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
574,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
575,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
576,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
577,"(255, 255, 255)","(2, 7)","(3, 6)",-,0
578,"(255, 255, 255)","(3, 6)","(2, 5)",-,0
579,"(255, 255, 255)","(2, 5)","(1, 6)",-,0
580,"(255, 255, 255)","(1, 6)","(0, 5)",-,4
581,"(255, 255, 255)","(0, 5)","(1, 6)",-,0
582,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
583,"(255, 255, 255)","(1, 6)","(2, 7)",-,0
584,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
585,"(255, 255, 255)","(2, 7)","(1, 6)",-,0
586,"(255, 255, 255)","(1, 6)","(2, 5)",-,0
587,"(255, 255, 255)","(2, 5)","(1, 6)",-,0
588,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
589,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
590,"(255, 255, 255)","(1, 6)","(0, 5)",-,4
591,"(255, 255, 255)","(0, 5)","(1, 4)",-,0
592,"(255, 255, 255)","(1, 4)","(2, 3)",-,0
593,"(255, 255, 255)","(2, 3)","(1, 4)",-,0
594,"(255, 255, 255)","(1, 4)","(2, 5)",-,0
595,"(255, 255, 255)","(2, 5)","(1, 4)",-,0
596,"(255, 255, 255)","(1, 4)","(2, 3)",-,0
597,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
598,"(255, 255, 255)","(2, 3)","(1, 2)",-,0
599,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
600,"(255, 255, 255)","(1, 2)","(2, 3)",-,0
601,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
602,"(255, 255, 255)","(2, 3)","(1, 2)",-,0
603,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
604,"(255, 255, 255)","(1, 2)","(0, 1)",-,4
605,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
606,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
607,"(255, 255, 255)","(0, 1)","(1, 0)",-,0
608,"(255, 255, 255)","(1, 0)","(2, 1)",-,0
609,"(255, 255, 255)","(2, 1)","(3, 0)",-,0
610,"(255, 255, 255)","(3, 0)","(4, 1)",-,0
611,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
612,"(255, 255, 255)","(4, 1)","(3, 0)",-,0
613,"(255, 255, 255)","(3, 0)","(4, 1)",-,0
614,"(255, 255, 255)","(4, 1)","(5, 2)",-,0
615,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
616,"(255, 255, 255)","(4, 3)","(5, 2)",-,0
617,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
618,"(255, 255, 255)","(4, 3)","(5, 2)",-,0
619,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
620,"(255, 255, 255)","(4, 3)","(5, 4)",-,0
621,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
622,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
623,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
624,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
625,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
626,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
627,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
628,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
629,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
630,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
631,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
632,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
633,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
634,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
635,"(255, 255, 255)","(7, 2)","(5, 4)","[(255, 0, 0)]",40
636,"(255, 255, 255)","(2, 3)","(3, 2)",-,0
637,"(255, 255, 255)","(2, 1)","(3, 0)",-,0
638,"(255, 255, 255)","(1, 0)","(2, 1)",-,0
639,"(255, 255, 255)","(2, 5)","(3, 4)",-,0
640,"(255, 255, 255)","(2, 7)","(3, 6)",-,0
641,"(255, 255, 255)","(0, 1)","(1, 0)",-,0
642,"(255, 255, 255)","(1, 6)","(2, 7)",-,0
643,"(255, 255, 255)","(0, 5)","(1, 6)",-,0
644,"(255, 255, 255)","(1, 4)","(2, 5)",-,0
645,"(255, 255, 255)","(3, 6)","(4, 7)",-,0
646,"(255, 255, 255)","(3, 4)","(4, 5)",-,0
647,"(255, 255, 255)","(1, 2)","(2, 3)",-,0
648,"(255, 255, 255)","(2, 3)","(3, 4)",-,0
649,"(255, 255, 255)","(2, 7)","(3, 6)",-,0
650,"(255, 255, 255)","(1, 6)","(2, 7)",-,0
651,"(255, 255, 255)","(0, 3)","(1, 4)",-,0
652,"(255, 255, 255)","(3, 0)","(4, 1)",-,0
653,"(255, 255, 255)","(1, 0)","(2, 1)",-,0
654,"(255, 255, 255)","(2, 1)","(3, 0)",-,0
655,"(255, 255, 255)","(3, 0)","(4, 1)",-,0
656,"(255, 255, 255)","(4, 1)","(6, 3)","[(255, 0, 0)]",40
657,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
658,"(255, 255, 255)","(4, 5)","(6, 3)","[(255, 0, 0)]",40
659,"(255, 255, 255)","(1, 4)","(2, 3)",-,0
660,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
661,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
662,"(255, 255, 255)","(2, 3)","(6, 3)","[(255, 0, 0), (255, 0, 0)]",80
663,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
664,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
665,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
666,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
667,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
668,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
669,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
670,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
671,"(255, 255, 255)","(5, 2)","(4, 1)",-,0
672,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
673,"(255, 255, 255)","(4, 1)","(5, 0)",-,0
674,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
675,"(255, 255, 255)","(3, 4)","(5, 6)","[(255, 0, 0)]",40
676,"(255, 255, 255)","(2, 5)","(3, 4)",-,0
677,"(255, 255, 255)","(1, 6)","(2, 5)",-,0
678,"(255, 255, 255)","(3, 4)","(4, 3)",-,0
679,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
680,"(255, 255, 255)","(4, 3)","(5, 2)",-,0
681,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
682,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
683,"(255, 255, 255)","(3, 6)","(4, 7)",-,0
684,"(255, 255, 255)","(5, 2)","(6, 3)",-,0
685,"(255, 255, 255)","(2, 7)","(3, 6)",-,0
686,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
687,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
688,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
689,"(255, 255, 255)","(4, 3)","(3, 2)",-,0
690,"(255, 255, 255)","(3, 2)","(2, 3)",-,0
691,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
692,"(255, 255, 255)","(2, 3)","(0, 5)","[(255, 0, 0)]",44
693,"(255, 255, 255)","(0, 5)","(1, 6)",-,0
694,"(255, 255, 255)","(1, 6)","(0, 5)",-,4
695,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
696,"(255, 255, 255)","(0, 5)","(2, 7)","[(255, 0, 0)]",40
697,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
698,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
699,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
700,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
701,"(255, 255, 255)","(2, 7)","(1, 6)",-,0
702,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
703,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
704,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
705,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
706,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
707,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
708,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
709,"(255, 255, 255)","(1, 6)","(2, 5)",-,0
710,"(255, 255, 255)","(2, 5)","(3, 6)",-,0
711,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
712,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
713,"(255, 255, 255)","(3, 6)","(2, 5)",-,0
714,"(255, 255, 255)","(2, 5)","(1, 6)",-,0
715,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
716,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
717,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
718,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
719,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
720,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
721,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
722,"(255, 255, 255)","(6, 1)","(5, 0)",-,0
723,"(255, 255, 255)","(5, 0)","(4, 1)",-,0
724,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
725,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
726,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
727,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
728,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
729,"(255, 255, 255)","(4, 1)","(5, 0)",-,0
730,"(255, 255, 255)","(5, 0)","(4, 1)",-,0
731,"(255, 255, 255)","(4, 1)","(5, 0)",-,0
732,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
733,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
734,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
735,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
736,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
737,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
738,"(255, 255, 255)","(1, 6)","(0, 5)",-,4
739,"(255, 255, 255)","(4, 3)","(3, 4)",-,0
740,"(255, 255, 255)","(0, 5)","(1, 6)",-,0
741,"(255, 255, 255)","(1, 6)","(2, 5)",-,0
742,"(255, 255, 255)","(2, 5)","(3, 6)",-,0
743,"(255, 255, 255)","(3, 6)","(2, 7)",-,0
744,"(255, 255, 255)","(6, 5)","(4, 7)","[(255, 0, 0)]",40
745,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
746,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
747,"(255, 255, 255)","(6, 5)","(5, 6)",-,0
748,"(255, 255, 255)","(2, 7)","(1, 6)",-,0
749,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
750,"(255, 255, 255)","(6, 5)","(5, 6)",-,0
751,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
752,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
753,"(255, 255, 255)","(5, 6)","(4, 5)",-,0
754,"(255, 255, 255)","(4, 5)","(3, 6)",-,0
755,"(255, 255, 255)","(3, 6)","(2, 5)",-,0
756,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
757,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
758,"(255, 255, 255)","(5, 4)","(4, 5)",-,0
759,"(255, 255, 255)","(4, 5)","(5, 6)",-,0
760,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
761,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
762,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
763,"(255, 255, 255)","(2, 5)","(4, 7)","[(255, 0, 0)]",40
764,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
765,"(255, 255, 255)","(6, 7)","(5, 6)",-,0
766,"(255, 255, 255)","(5, 6)","(4, 5)",-,0
767,"(255, 255, 255)","(4, 7)","(3, 6)",-,0
768,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
769,"(255, 255, 255)","(3, 6)","(2, 7)",-,0
770,"(255, 255, 255)","(2, 7)","(3, 6)",-,0
771,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
772,"(255, 255, 255)","(4, 5)","(5, 4)",-,0
773,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
774,"(255, 255, 255)","(3, 6)","(2, 5)",-,0
775,"(255, 255, 255)","(2, 5)","(3, 6)",-,0
776,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
777,"(255, 255, 255)","(4, 3)","(3, 2)",-,0
778,"(255, 255, 255)","(3, 2)","(2, 1)",-,0
779,"(255, 255, 255)","(2, 1)","(3, 0)",-,0
780,"(255, 255, 255)","(3, 0)","(1, 2)","[(255, 0, 0)]",40
781,"(255, 255, 255)","(3, 6)","(2, 5)",-,0
782,"(255, 255, 255)","(1, 2)","(2, 1)",-,0
783,"(255, 255, 255)","(2, 1)","(1, 2)",-,0
784,"(255, 255, 255)","(2, 5)","(1, 6)",-,0
785,"(255, 255, 255)","(1, 2)","(0, 3)",-,4
786,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
787,"(255, 255, 255)","(0, 3)","(1, 4)",-,0
788,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
789,"(255, 255, 255)","(1, 6)","(2, 5)",-,0
790,"(255, 255, 255)","(2, 5)","(3, 4)",-,0
791,"(255, 255, 255)","(1, 4)","(0, 5)",-,4
792,"(255, 255, 255)","(0, 5)","(1, 4)",-,0
793,"(255, 255, 255)","(3, 4)","(4, 3)",-,0
794,"(255, 255, 255)","(4, 3)","(5, 2)",-,0
795,"(255, 255, 255)","(1, 4)","(0, 5)",-,4
796,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
797,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
798,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
799,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
800,"(255, 255, 255)","(0, 5)","(1, 6)",-,0
801,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
802,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
803,"(255, 255, 255)","(1, 6)","(2, 7)",-,0
804,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
805,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
806,"(255, 255, 255)","(5, 2)","(6, 3)",-,0
807,"(255, 255, 255)","(2, 7)","(1, 6)",-,0
808,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
809,"(255, 255, 255)","(1, 6)","(2, 5)",-,0
810,"(255, 255, 255)","(2, 5)","(3, 4)",-,0
811,"(255, 255, 255)","(3, 4)","(2, 3)",-,0
812,"(255, 255, 255)","(2, 3)","(1, 4)",-,0
813,"(255, 255, 255)","(1, 4)","(2, 5)",-,0
814,"(255, 255, 255)","(2, 5)","(3, 4)",-,0
815,"(255, 255, 255)","(3, 4)","(4, 3)",-,0
816,"(255, 255, 255)","(4, 3)","(3, 2)",-,0
817,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
818,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
819,"(255, 255, 255)","(3, 2)","(4, 1)",-,0
820,"(255, 255, 255)","(4, 1)","(5, 2)",-,0
821,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
822,"(255, 255, 255)","(4, 3)","(3, 4)",-,0
823,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
824,"(255, 255, 255)","(3, 4)","(5, 6)","[(255, 0, 0)]",40
825,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
826,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
827,"(255, 255, 255)","(5, 6)","(6, 7)",-,0
828,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
829,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
830,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
831,"(255, 255, 255)","(5, 4)","(4, 3)",-,0
832,"(255, 255, 255)","(4, 3)","(5, 2)",-,0
833,"(255, 255, 255)","(5, 2)","(6, 3)",-,0
834,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
835,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
836,"(255, 255, 255)","(6, 5)","(5, 6)",-,0
837,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
838,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
839,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
840,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
841,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
842,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
843,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
844,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
845,"(255, 255, 255)","(6, 5)","(5, 6)",-,0
846,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
847,"(255, 255, 255)","(5, 6)","(6, 7)",-,0
848,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
849,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
850,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
851,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
852,"(255, 255, 255)","(6, 1)","(5, 0)",-,0
853,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
854,"(255, 255, 255)","(5, 0)","(4, 1)",-,0
855,"(255, 255, 255)","(4, 1)","(3, 2)",-,0
856,"(255, 255, 255)","(3, 2)","(4, 1)",-,0
857,"(255, 255, 255)","(4, 1)","(3, 0)",-,0
858,"(255, 255, 255)","(3, 0)","(4, 1)",-,0
859,"(255, 255, 255)","(4, 1)","(5, 2)",-,0
860,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
861,"(255, 255, 255)","(5, 2)","(4, 1)",-,0
862,"(255, 255, 255)","(4, 1)","(5, 0)",-,0
863,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
864,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
865,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
866,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
867,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
868,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
869,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
870,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
871,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
872,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
873,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
874,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
875,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
876,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
877,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
878,"(255, 255, 255)","(5, 4)","(4, 5)",-,0
879,"(255, 255, 255)","(4, 5)","(3, 4)",-,0
880,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
881,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
882,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
883,"(255, 255, 255)","(4, 3)","(5, 2)",-,0
